qid,uid,label
c762b183d8a40bd865935a9a661a87c9,feab299d43ececd04413f990943a98d3,6.38409
a3159c243c3af51abd654cc28e21faaa,fd21c967fdcf90847539fd625f2bb4ab,3.72442
b823ddee3f0cc347e4993e27db1a55c8,169f59b28639aa0fc9e22cf48645ce02,4.63334
3e02df792e8525a7e7570e2adae452ce,607f5435333675ab38ae450a4c8c44dd,2.99222
036e5bd55e2fc893ba86c12da13e025e,79644feb9a214fe556c994a19cacc32e,2.40695
ff03486300fcf249b6fc5d88726b03f4,d2cf8681f2156c0214bdd5516df2b40c,1.77008
398f7053f7c0f72e21740377da9ed259,c35e3dfad8652aab7d13dd21826566ae,4.13252
8b0a0cac05afe7b91d65fde1a8737fe1,91971b87aaf4eabc032f4c5c8dc4bbb9,3.45329
c18319ddcb344228b273e971f98ab275,cd429222ce52a7f77ac995b42904c634,4.01195
10a44cb87a317e8fb4fc853e0a152744,6c3737153daf45f281810fffed483bd9,4.51419
d74cab02ffc831b20818c18ba28c5eb4,ac11322205828b266a8b05ef7b84b456,3.39292
e1a1009e93ea09bdd981029b592d89b8,941c8cbd77fb58a865adf4e90a1953b7,5.63568
56e0800b54c19ade21a34c8281f8d00f,d1f3aa3aca3d1a69eb7511f757625105,0.568111
78d1fe3491b71ab01738e40b505b23b7,cf5bc820097d8f9f9e120532a81c1704,4.78949
afe3cb02f2d41f2d6bd2a7fced09a6d5,32fceda5b85267e741ea2c60dc913e0f,0.635753
c181c60fca4f4a3ccde9fc53312cb42b,e552ba9157f320561c9b3a9a02a0986d,5.70271
3ed480d479cfda7e1911c30c64547954,0f32b7777577dd20c566362ec4b79c59,2.11039
d6dd895b99d9f4ecb13c90c0835648eb,762a5e06aeb2b038aad9ee41313e3908,0.626228
5fafd5aa538a54abfdbe350ffc19b8f7,cd84d3d7b45ee907a88ecc765fb884d1,3.60888
0f60717fa1e3f27fc6160394f8d8b256,0e10bd2c405a54c5d5631d89e880adad,1.78325
211feaa8ca565b34c161f1aa6050de3a,12c9844b82b1b64d9fe1d70bcae43909,3.99272
036e5bd55e2fc893ba86c12da13e025e,396706231dc5de428925a38b4da496c0,1.8667
2d5e7d80f7cd26b102537d7d56f188ba,e72d7f523d6bb2332c05de47e0883a6c,0.881876
97c59985f8ee323250067ae30358a73c,f43502c6698bf32c5af8edc877b5a8eb,4.99889
60de6cbe32f1689bd644ae2ed4336984,dae18a41970ac16ebed587a1b175af81,2.27471
432e89800207da27ad55b41b65bcd1c7,a9f03c4c9f54ad6272862b35c836815d,1.0065
51a42d62e3173c89c68a88fc563f006a,1bb1e112072c03caaf7cf8a28d65d185,5.1277
86362cdf2e7ed63be6a8c91ac10481da,2f39cc2fd802a6803b561bf005588766,4.11448
3376fa9eac23dcefaab8e20e822429cc,49d2289a5b1d4229197fcfacb0cb8e0c,3.62793
6dd3cb1333adc6ddc9118e66bde0fe7d,8b2fe038ed500d09ad4e42908d533784,6.03969
6858417a0dcb04b0b936345665863b69,14f69f29034b464f8e9cc5de1ff8f1fb,3.66602
cc79e39913b6dd7243368d721d91e1d4,c3e20b18c064952a0f86e8a414c85733,3.05422
1ada2d6aa0081e2ae73ef2ec9d81e6c5,bff615687ea02a5fe5088d8b4b0af326,7.05883
ab8276991e36f39388b5b6a3c9c47e8a,9fb629927641b8beefd964d69719ccce,2.15411
08ff38ab341479870a79285c465f3898,77dce801ea59a247b0a4855b34c61343,0.246283
671ccb324c38a6fe3ad6740d8addae6c,05ad00a50b17297f1fb966a7f59bbf05,1.24889
1f5716abfd6eae59a6bb66b595744c14,816f27dd85bfe4d7f7dcce756c230171,1.17248
c09fe560a5f6e3f76905e24f81cc9e80,363ab2b2875a89bad686000a6782acfd,1.9474
bc9e58f871f22dc16dfdbe816f08e205,bec0c5613ef1f9f5974c805255448630,3.19805
caa413b9e2a6ea88bcedd0162dc75b80,a64279be60b38da65755cdde9aee0dfd,0.606918
24926b8bc04f7405660315c29f03f33b,e34da43ad530af3252ef14761f271589,2.26944
173f20f0086d45886a34b0fc4d57782b,7c589580a387339ff7ef45acff37d581,3.2891
c37fa16bf69fcc19f355dc0611792207,2a21351f1def58d0acce4f056dbcc910,1.93537
1617d9c1f92a77fba410634a1c3c9868,aa05ee3f39ff58a8a1965ee6f8cc0cd8,6.68982
c73c3ac2eb2eb7b472fedfca0c14a708,f7e242e72f286bafab5aeb7d292c0127,2.45101
bd4aca3b8900413a7a57e09515f0e982,de84998ba70eb08e68cbee1740fe9c94,0.930564
bc6779e53a60397711c39caafcf878f8,f841ed78f2f0941c618d88d5256692c7,2.9035
7430bba6e073c0e88daedc73f62ec97d,fa74c5255d8a839559cb0c4a20449885,4.65916
6928456febe78441e4df6dfcbfabfe73,e2b109ceb217005223c6a2c11b5f93a2,5.45702
6f0a1fe98d9efdc3d2a0e4d42178b7ab,4df567582a5fe9c702b49b743918c7b8,4.29133
c2e0dcfa8a79da4ccaf2202a0bf45c04,3af4f83a1dc76febc356b47c459f1090,2.60752
1cc08427a7fc64cf56d77f33a0017e6a,6679d98260cb8feeab85c7bb71c4d737,4.90588
2290d0e9529d5bdbd222c81cdc908219,80115436ab8fff29c8da5bc4c3a53bfc,2.86801
528bdfe468b64b029a6e10c19ed82ac1,c8a1b92919b3c278bed1998b04657378,1.78942
bca5ea86afde3ebaae0a575de89fb12f,5e4c87b2f95bdfe423b47367e53d5c1b,4.53642
833f773d091415309c332d9c7f3a8fef,ff0a28d82e8e1b7c8b45452699fb6987,0.0159507
c7f2990677eac52fd606e3c826b4ac2b,f46f11e86e623de1cd93bf8585f4a532,1.37224
1a302d0a846fa34b9ea1348020ae5915,6fa49562c91f77a7dc05e5c041fb3181,4.65312
70a388511a6dd3ad4b9f7b007138f8b0,2a5808fb14b53e9c6bd17c1f0fe22cd8,6.34032
f4cfee8d1eb383b3115a82c8cc53c827,152726bfb50d0fc05de8a5454796a6b8,5.36993
c11c1bf4de65af28a22980602ebd1864,381d422d230874499bb3cce61aaa3164,0.581578
10a44cb87a317e8fb4fc853e0a152744,21f750b37b1551dd867e1419f781c790,5.62824
eab868cc0a6f346039abe08b4479c669,e2614131cdf0b22abd555dbdd520b63b,5.44846
3d31e9a8328518f98d00beabfd7ce337,66a7ebca29bfa126beabdf5c47313a56,0.420198
fdc96b17e7e10310880d78ffe3f364b8,4510f1055b6e1e57584bf81c94ffbd92,4.30634
7d659b22782f934e15c0a989c180911c,1aa3a8d314f922f3a17529172bad820d,4.74297
165b5923982a484ca6d260223787131f,72d7d845d372a05538b10e81e3725a93,4.07847
b4a795f9ea0f2f3a14c49320a5be4760,6d876aa5d7f7d489fd9fe0706c528801,-0.168367
7dd2d025f5a18c04a4d38db29f5fc5c1,f86374b34a030b9bbfb511e16912ab08,3.70619
09173a6b2580cef8ae960ebd8dc03298,465b8a27cd191981044b761de6bf0a53,5.28138
1a459b357d096c1fde44dee0e355ec64,64175e2da472a3c7551662b6e1da8bca,4.68322
c4275f800bea7eaf97a1ee012e90a368,edea5f74efb7982640c17c069a583850,1.03778
1cdb2ce660b09e8ce560ba98a3ac6ea4,88a6e3f15b39aa8b1f254bf5c300e69e,3.60201
a11a846ac27226af0a5c7c879181004c,5865ea7a71584dc613fd7f45e72ce730,4.87775
09173a6b2580cef8ae960ebd8dc03298,9af99d355efa5da5683822841752d7a9,5.06417
a9bfe897f7a5dc8e6d4bdfc50f36a2c9,d36aac73b675f6978aae181b09155966,1.77681
7daa32487272a99fbb2db5cf5080cec1,d2319b4f2620017df342265ab58adfea,0.888372
0e5326d055cdf5cbac7a41c3038ed7f0,6698bc18923ce5aa1cecd958a8f079ef,4.6237
126d6d6126b831ba6ab13b684872e2a9,41e74bf36c31f40922c040ec5c2ee170,4.50753
a13827766e4eb8370eeeb8de990419b7,afe5958c5e47ba1179913aebeafbe079,6.10714
a159cf254308a063efe1c7fc5236cc9f,3c889781b116d07e095c8f532d7f371c,3.86536
6f0a1fe98d9efdc3d2a0e4d42178b7ab,1ff1de774005f8da13f42943881c655f,3.14334
dc0e6b5f1cab30d7f9032efdecb1a7d4,07f0f94089dec18335f48274d3fcb4c3,3.3857
146fef50677db79c0e60174d161ba873,0722a9435b1d92bab0d6b4967512b2a5,1.23447
5c4bfefca806b978dc4b3ffa03f94340,11e52841e81f13b606a83375965e569d,4.91057
26ad1814acfe35e73c4e248423534bd9,9a4ea0dedb2f8832ab2fc9ec7afb3a01,4.03799
8304fb2d94318d4768acf96acc707489,2bc9d0295e2929668d8441bf23826d59,6.19246
d785b2cdddb1bfb3295ccb281fcb03d7,2f95b5757d5a3ad83d9958b37fc905df,3.16671
aa97d969b9550c6173e9b1fe74f7624b,e91c0ac196f45f98dbde4e8836ff3d3d,3.25265
78ba86d6568957ffb4841f723d3d509b,665381cdb4bc2f4afbcfc43919e0551d,4.12896
b9cab500698f6484bd7cba9fb6581d7e,6ca74990c52eebf69c21ac572487468b,2.53635
4b38e1c89fbacdd84fe9a6c45d701420,65d838832c8b46c198c0eca27b804617,1.68706
768022a60b263c6943b2b8aae6cbe53f,a9a2e12a7fa3f1f6f003ed723e16cfa4,4.78558
0a2eea38910e492a00b39e4d90060dbc,be996f0961b23461762b1981dd01bf83,4.66287
0f796662faea8e50af08e5512a9065fa,a11f1f56f1e557408df3094b1b469385,4.55074
7b28a53318f524832afc584ddc8d95ac,1f446eb47d807da48184acd62a531364,3.25357
1842ac2779252e97aa79d930777d1782,08758137b552d04775245c5347b455d7,2.31952
aa4be6dc8f7e0ba3340bad330f531c7c,d22d2890d72f388d3eec1b215e0a7933,0.792929
c02170f517854f1cec747e8c34f12909,11e8b271be89dafdf34bb34b003ccc59,0.792192
a1f33c93cd1318b613dece8d3761a3ec,0570ed750366321434bb1bab93e22e20,1.25932
33ec5811d2be73d668647b4f7478cc66,2aff06e04645eae91e1a3ea5fcb4954b,1.6593
26d118ae68ed1a25bf687fc8583aedcd,5b2c16cd06f4a600b42a380598dabf40,5.99774
008740d075ad25591739d0025c55434c,056c2b6f32a0844bedd389a843d14a0f,2.86543
09de181118fa84bdbdb2ce476d858911,10463ebe2179cbf4f21de5dd702b7e86,5.9919
fe53ee8f3dc563fb12aaf1c568088920,f7766692b867ae29874656d167ce6167,4.38229
9e33a3b4a8479cd2a5aec4304c9f0384,73bca43b0c19cc2ebebb7710da2324ba,3.7463
26d118ae68ed1a25bf687fc8583aedcd,3b1da16562884a81d4f17b68ec774982,7.52721
818cad5c91830224852ea66562c30de3,cb5706f7bef6a6199b2cfcaf2289b198,1.46147
0c79e59e9c92246398be5a1db8b84e0e,9e2ca6a3d9f38d6d4f4771f291c33a6d,6.07801
4ff0859fda46d116e6a93c889474b054,98e29f7c6221b39e7cdf41ab7c15a81a,2.37954
85963a38db0e4fe06037c83eb43ebe85,e84d2cb1ce030e443b69d20d369b9528,4.76844
ec2c4a239bb7b26f053790768656c1e7,cc6f942cdb36a130fb7a639b0df5c13b,2.8539
85963a38db0e4fe06037c83eb43ebe85,118cd14b2c0fe15dd31a328728199c1b,3.57205
34cd2a39357cb5fb698736e8953e304d,6a97ca404ba3edeb89a41aa7b7329cd5,5.58539
5de9890915e9dc6f4e226036c6632667,8ab8fa39bd19af708b8a131ba36e1ae2,4.21636
61d224f3a6b0fe42eff572261fef6322,2facaf4c3d8eba5ed31ff41cd1dd0424,5.37322
4d46370b7987684a4772179aedd7b3c9,c04338bd4f2c480ed5424f2ad16ff89c,3.25004
fe53ee8f3dc563fb12aaf1c568088920,7b9812d7c7fcb6815a58f8b2c5c286f3,1.02569
9686310ebdc2eb929c0655c82b3461d8,891ba61c9c63b398550fce9fedbe4bfb,3.03115
6f5faac3154abfe6051042e1733857ce,f055cae3a7d0b11193482eb70393616e,1.57157
0d7b93c204fcdef0fa0b6c14643e49a4,c110de5f869e0dc57de46b0892f5eac1,3.90118
fbf1beb69b7354e6e987bc99ef82c6ab,2f3c0349c96ce5d05fa69380daca592b,4.74489
213f8235b0b202541723d3b34fd536f4,2dc7325d37fe344e28e81a83a6ef1b9f,2.76638
e519b7b78bd6e6247942227606508244,720c4b7f3fa3102ddec1ba4f3a7082c6,0.799289
2c0b37d0bc308884755803470afde4c8,b742d4d60ef06aae7ca39cb0739e33b7,4.5479
caf2a1c7ccc066b500fb45c792010e7d,ff10b842f216bad627add713c4d0b3d6,5.03693
62d93c0244bb983f85a7c77b3c3e8fc1,0599d62bf71a0be280dc3a6239c40c15,3.57999
4ceab610c2f4028cd4f4cf83e2462f88,a759414586a29ad69d17702626cfa617,5.10589
39415e81b6408eb332e135c3c39f6e1a,e12166a4df8a1310e2308f268a9e7aeb,3.1135
35ed78ffc88728e0dda5038cc4934a6e,5d5f4a40f2077aee0edb87d817da22df,3.32883
3eaa72bd29f95954bb054faa185dc179,d0fa593f95993839cc2ee111ebaa92c7,4.18062
50d4328f3dcfbef882e5aade4cf79a31,f94e5356d359fabdbef1cf37036335f9,3.804
d30e159f20e3616ec0e465513a45914c,d73cdafb042d89de3c75ab433d3e2322,4.91802
ddd1f005923090546835c2c0924cd8fc,33407f43163af312ec1266e847236796,4.9902
25b46ece20ce36b4926fd825e31670a6,29bae5d278be5eba500f23f5bbe29808,5.05832
8f3cf8e89d74c1e7a9e12ef61efb8e91,f31c9eef0ebd3edebed70ea5f4697e88,4.06696
c9a3f165d77ab90a4f7c9d9499e0b64a,fc4b758e7d80561358498ce4533310fc,2.6036
95ce1cc5e8470c40cba64200749852cb,5ddf0d44d00fdff01e3074d4ee6004ef,3.77485
cf1d5f5333de593f4ec14af4cee76c93,ab01652daaa15bcbbb21b7c02a8f3646,2.14513
3be8f22ff931371489dae5d7145ef22f,bc957fa7ac1713dd94b3a75a92008fd0,3.60762
c9a3f165d77ab90a4f7c9d9499e0b64a,99a3471de0b959ad76ddc21797007e75,2.52071
ee00093321ad9a7ca59e74c624480a4c,6af7d7b8b9026f4e97a14ffe8bbd2a69,4.7939
96945e35c8c4c61f490bee11c50f480a,76a53cbbfd4df170e337de6e9d5fe790,4.21464
5a7a9d48e654c1bf5ba32343aa065ba1,7f07e90f32f08fdf01bc14acf7733d99,1.99949
3df71a9da5e37570554bf567d279f73c,e02a0ed8c3fd719971445e232a62c495,5.21303
ce1551612ed0aafa5d73f1ae29c3b952,c946a7073af9f4982351c9e3b66758ae,2.21163
8f7149e43a81f971492cdb4151bfa70b,08de1ce9783baa8e8878da7a306efff4,4.37221
c8c387ff1bb82869c36d24433f4e82b2,14cca672e5aeeba3c6bc4a54d3a90b45,1.90671
cd6550412023768008c6576f8dabe12b,6f756769f1fa4db665796e8d197e0f2c,5.128
e8dad11a96c13d530e9bb81e92202dda,6b882cbcee1912b43564dd2930243012,2.54573
cd6550412023768008c6576f8dabe12b,88e8fa25b6e167141812bb7b88bf2fd2,2.92746
14f5e2892d74922f499753935d616824,ac43455868360798b92674dcee3e1593,3.40069
23102d2354a909f7647bd5cabef940a4,22aecbe584a1599cd59e236021c1c9d8,2.38663
e7a2582ba3c022dcfd44e3b5f9b48091,4a7c3d0490ded2b0d47979b82b65698d,4.98826
6c9d7b275b8fd9dfb7439204a98f3003,e972b894334e60f5a0cddb0e2da28ec8,4.56793
4fa27b9e1a7669bf863252fc44e65250,43270bb7434216167f7998122ccbb3a4,0.196436
a13827766e4eb8370eeeb8de990419b7,2a16fb5a3c2fe7f285e2a1c0c30038cd,4.86693
580525f7480ddeeab986628a117a5317,fcabebf346a50c0ff153ce6e978c6258,5.46458
9c626e81bee20eb2ad8ae313ee9e6865,7ce31c773e8eaa0c8b13550e8d059894,6.50567
6edfd8c08d82cb2b41ed5ad77d8acadf,4c6f8e2b9311421d2ec02333b64aa4fd,5.69234
551d9aa63fe69937812cec5901750cf6,9787e90615f0ee07cb808f3cad1ed1db,1.7267
6e7228a659dcef9cd5ced7ba38530e7d,359909640653161eecc95657a1ad657e,6.07388
129d8e63f9ab433918dcb04d9cecd7f5,8028614ec544075ff2544168c545ed1d,4.91599
400955b4792b31ef6b3fb010dfff320b,4db16c8f0f1a6005ae048f3f1c3bd050,2.00955
f896806e0ddccae61ebc71d47a52f146,b481e893076fd715c65ca7b5ab8ae80e,4.48115
1d7d3998eac969f1d84a908c2358740f,ede6a6c2922ef874c06a18f0e8ebf01c,2.09851
d7777c477211a91893a689c60d9dbec2,327ad716092fe1982e4a8dd3a016a4cc,3.06477
6f08a018485d3d712bb5484a525bbc2b,e63320e073bcfeb7ebdf667285626f3d,-0.0451826
cd0e5f4b587d1ee14f01a40a96fdb96a,7806cfbe3080d5c2283414a35b4e34ab,2.91451
bf859b0f0a54a769f98370992c3f1ad9,a0f7209a940328bc91bbda0847e1bbee,4.26619
30dcd7e5996cf5cd322cd18b88522040,2faaade04d2346473176db38018330d8,3.70914
9721cda08fa6ae783b05097858d3f636,3a4d1a9a72e1d9dcc82445b9bf5c458d,1.12401
bb08c3d9f4a332f59f2f76cdcb0d435d,6eb63f117fbfdc4900e51558ffdd9d6b,3.68975
6edfd8c08d82cb2b41ed5ad77d8acadf,ba6275d8c47f4f3570eb7bcd0ca76135,5.20386
8906802ae8120cbb5f727e7a1eb57719,5ff0137e3ca0509590e294c253ba7ffc,3.96193
e153659c6c654cd12122232fca89f4bc,4d94ccd7c1a8a70972f6b5651a8591d0,3.32954
2fb552e78c09eacc80fbf675a1c1afed,7848d3fc386519cbabfbabc7b28e3441,1.05224
53fe0e554410921450ed3981d530ca03,1fc9b0092dc321e70b25d0273c3e68b9,3.74077
361d931590ff5b4282749f3a241fd071,edd061d64ed807dffc92d8c5853ec253,2.47724
c762b183d8a40bd865935a9a661a87c9,7c7eeb96c50a3f27df55a5b29b2a2636,5.55607
59c4849da781aae2279628b20875ee45,588a69e353a0772dffa9bdfc171ff00a,0.161674
8348802e724a93dfb08f89e8f63cee95,eb597fb9e6c92106ad976a2bfc33f11a,4.08183
9521b33cbfed167d85af69a4704756e8,9588238e4968212b9ba133a80e173f28,4.19995
8c9bedfed314d16cb9418a5bbe1dea66,e0d45d6802b66f3953b2c69e606b8c16,5.21743
63c2fe6890c6d47a472c708fd02adab5,1d9b6b627f212c727bae42a32826c666,3.22366
78a063f313369b7183d47b1057e08fa2,01d8dbd7f81863ac2821b0602c805e59,1.81951
168304fd7743f4fa8258e4327faa74d0,f0465c87ff13a9d823ccfa279fa67c6a,7.5621
808817da3a251aeffe910dcc182cb854,702945112bfbb2a6fd7b7954036e2d0f,5.30882
ee639f6676cb2cfdfc7260f4c715faee,866b2b645c98beb11fbd64447ec20877,2.35077
9255ebde1cfffa535cfea1e98caf3f27,13df68fc217f79a289e09c9f13c1937d,7.05991
d0bc8045f78bf840763269f8bd2fea26,6e0c416565d7f667ad37771b38e66831,4.84582
f1d3ff58aa6bfad65c00153b4578b7c5,7ef819ebefaa789eebdb784e50dbc011,1.302
7b448e597333d514a34bee2ca3bac998,6a7d25dd9ff5c01e1c3c58be1ab95899,4.34277
c4ec816a6a973ddfa62d09806600daae,eeaf70e6ac8058971c7be4e261d9e017,3.55167
41233540883c681b45e4e6a5e69990b9,d6abfc0c6d904c812a68b2ccbb09b4d1,1.86359
d2075e03d0c7d59bcf4fbca63f3a8fae,6e12a5b665ed5bc3627d63c549354087,4.94708
b9a765ce448d1dc28bb33b24daa18e93,0fb86d5e71fdbb9829c87072f3c8c7f0,2.25161
e0e1fd4fb72beff8c0d33958ed9d82b9,55af17902576000db5d2eeb3c11a86a5,2.38544
9e9511c7d5d94c605ee92c53aa580087,02eaf6c92efe2f64e9599e47335fc4b2,5.17325
a5e058bd0c1dff499d9391acd1739dec,becc0e35f574c3383b23f1ef0c3d9ac5,4.55104
69a7d8b11e96b4b87ff95678083923fb,4ea95a5cfde2c005033ff10faf4ab80b,3.80669
fdc96b17e7e10310880d78ffe3f364b8,f1ed9d77b87e3ebf0353a8bd2a641332,4.39814
58b2e77265859e3bde1d55bee87f7a01,e1a6a83c314b3f09baf381b1ae79bbd5,5.12661
f8378342eaf2a637dace59343326ae3b,1ade4c0f6b4d074ddee0ed96738113c3,6.7911
92f84da65235816db8aad5a89a6169e3,8f7377b8eb46beb7c0e03ec71ca3e064,3.76401
a392c8638193dce716bf81cc4af52ab5,fe7845c1ac42efea2a9caa34fa4d4566,1.20757
b4d37eb9007012aad360103698ea7c6c,fcc51d327ae59e86fe1ed1b0d974566b,4.29766
9cdc9288627a2159274ca44d81cf5ce4,852a4b5f3cf2045a6034a47efad8851d,2.90454
55fd6b12e0edfe29c3e87b033913265f,c85fcbf60aaddb313741df6c73c39f24,3.65155
aeceeb8b8fd7492337d80ebdef4491ad,70cd28433395f04fd980688b088c5caf,2.28418
fb1802de616a28e810711f001f78a88c,bd8c4a2b22b61587b1ae8966b0a37d94,2.56169
8e781b7777af310ae94d648fc95a824e,5f674e3756349707218ee2a2e177c4e0,4.0094
32ce2f0fb488b7009b858c2373a02819,60892dc506de29c8c03d1a601ede3566,4.1573
5bdcc41128f0b0372a574923b19440ba,926fc1ad9be8be6976bad48ace786fb3,6.50089
6f40b4fe40708d0ee335d817367aaa22,810590f9bd8e0bc0a79bca77d56a5892,1.0697
d62b301edb1e85bb9b8b6376497e3e71,214afb6170f330b72f279ab5a2d8bb41,2.07013
f59c0882c62d5ad5fbdf90d99cdd1911,d3330db36d6fa698abd3b3f44a4d7f43,3.52884
83d6f07fe608f88e5025a6d4dfb2b8c3,ff2bb19145ed84dad6df1f953b4b7ca2,7.17397
0f35fbcc3fbf53e37ba31f1d63fb92df,4990fa0899b5abb30ec6b88e2b621405,3.88532
4f377ee75ae5420518d04172531cfda1,a92642f99da52bb97741a6584949e151,3.13015
acd5f47c8ec77da8a8e4dbc7c40f6a96,cca0b1504a8a1cbad09db7ca0ce3fa1b,3.15523
cb9ca0abc37583e7ce27004f3276039a,165225f4c1539f3a39f05c4f4fe5a48b,3.35287
72449c764b877f436e5067d5e0d7ba5f,27b7d912dddb0bb5dc337eb06ec791f4,4.95869
c05cb644d2d5675f4f1cab07ccacd5df,ba60e410987ab8c32e2b6069ca086f3e,3.41998
b701b6c75280cda4dab3ddd7cc34c86e,1203e710d4389a0d2ec7611294bcb5c2,4.67076
14a961dd88f81fef22e63a26e71aacf0,a77ff3254df3abbe6c8f1a20f90b59e4,1.88964
4eafd3ae22d6998ba5ee916abcb01e05,29326ddf4fceb72b300d0b1af57f26c8,6.53852
c46808db2c95163cb14702dcfdac57a1,825d6556784b1ad02d88c49f8ad5148a,6.05811
0b3ed7dcb6b3d82c7c5aacbd71f9d88d,cb016f95c62fa2cf2b4ac30788bdb4db,6.16559
f66161dffd1e7d939e7b55eb823629ad,a0705fa37fe53d5d9dd462ca04c5564f,4.64351
70c09ea98d2db8da53953a1a1d80038e,8f01626e3c8415b3d326dce0cb3e9e9b,5.02012
e9c9a59dd0ebae494529142c36724b50,a845dcacfedc308acd10751fb5124c72,5.76279
c2e6fa8e4e0aaa7e551589ca941e45b0,75aeae90212dc01206df124a47f13bc1,5.17329
238fd8c5c8d727421ff682c05bc7189f,b12445dac3b50275a4861d53e577299d,5.15517
be9f38fd475b162bda44652d790d48e5,e4d2270174b61cd7cb3ccf60764b0461,1.47781
5c47d859912451564a44c13663487ff2,67dd12d3af41f71eba8fec078c8f8b8b,3.61282
f26f271cb409afa46a4c1926aae504da,755b37dc8c50c8a73a361e8249777777,5.05457
fa80492a334a17bfe55748e594322c2c,d5e31f493a196b4bda23e3fa980587d8,5.11226
7fe549619675c2cf90c3a2e421738b14,40ea8a8e190945566254983df9de69f4,2.05543
319f1a0a1730e57f9a7b1bc0d32582f5,22da554586373312abf768935ab4f440,4.57597
803308c5eb3d73550f51708bc9b4e96f,9f65e203230fc43635ee306f840bd99a,1.74367
55fd6b12e0edfe29c3e87b033913265f,90f10623c74fe8bd4ca3c7a97c26dbb7,1.8436
c2e6fa8e4e0aaa7e551589ca941e45b0,6a634e9b38ed2734d520e5b21657095c,6.73284
31934b8fd88945cadfadb0ba33597824,e53fb4e241eea97596b5fe5e39163e1c,3.36413
ecb85e5572bb0c34718c75b5bb0e7b72,3ae9582a5bb61194219536c6963a31f3,2.49896
119e4e6c583f1cab9699ab454b8264ef,a1e7066205107f27d4bdce7709c37321,5.98675
70efa845c5effdbd5ace8f5fd5ba3f31,8070b5808f109a7130b1e7ddf8584ea9,1.17289
28770f4b1ca82ae3ed16f7f295b8eb67,dda4d0980e113383647e22589183aa75,3.29045
f5668021e77908a949da8c06028df03a,de22b5af844b2b10083b5300f51f7d2d,6.33102
54a97544ce6e686a392de7a13056e0e4,a759414586a29ad69d17702626cfa617,5.45978
f212c0c92cd290ffa147feda9dce0d4e,fb1d118c43d72459c86c8f8ce2d76d38,3.09213
654c1ef7e6032c150cb32317167d2897,7b7a02f277696ea63dfd2793749583fb,3.93577
5e57e9bcbe111e4bf06c607bab1b8d02,62202eb286afa4c4b8c7fb128919607f,6.49643
63f76d1bd32598f9cae613b079a10d71,e23a8127825ed1d2fa6b679b2dec6714,3.91707
47c8452b74ec1f9baabd946482a521c5,84f8df477d9245ecbc61cec757fda50f,2.66155
07d17b7ac5a6258cc7fcf7ae4b6c26fd,352f99a410b7972959bdf5830b51d587,5.2604
207cdae6d1275a7f00769dc2663c04fb,2cb9c13b0162472805ff6d0b2ff218a8,2.31595
271086b561f3fda3675aabf7c2833203,e97b0de86ab3d408302edadad8722c5b,4.3191
25d769e0ee4a62e21950f36dc1bedf6f,a13bf0fc5be53cc2d354b9b66481f6dd,6.83098
e70ed004a55365720bd0993130c178ab,31df6c6c2c920900e4714cc08e526219,-0.401968
0abc6dba5989dfb67a113d4a42f8eead,450f457542f1a48ece7c611f61499b92,4.62311
d27d16e67139a47bc7eaefa7d7a27416,e344800092f6c3963c5f2beca23a3b28,2.7567
f85e56dffed326ba92d412980bbc9365,345c1ab67cb2e857773bc6aaf9a30d02,4.5775
18306941923b261a5d4ec390f314416c,6d82b0d8eca84d25b49cc6a87096deb4,2.79261
cacbe39348c6f17b85b95de462c7f80d,49193a4c80e04e95db69c3a0d43d6afb,2.3505
4e82df8b65a536e3e6ca674611310d4e,51788fef7821321d2bfb498ea1f43a8d,0.962359
e0dac6807b7991bf46c85bca47ab8106,9c1bd95e3231854c173abba1f27b7628,4.08822
94bb1b719863947fd5d38503ef3a9b53,7aa5f818155a570ff45c56f65a9ef871,2.94169
e80ed1068f1af5c25051a6c515441500,cee7512ccef0cb20a3728b11785dbe13,0.866096
8d89f011242c76cdba38c4b1590df6ac,6b6e1b4e418747a4e0db61a1aa94c9c0,4.23706
faa318b1488e530ec67ff8b966e1f671,aa768cfbe304fc9da163e9676aeab413,3.30328
0ba9131f4772c954f891a623fa4d75c5,8517f42bccbeb9df24467920b4f80633,1.12712
962efd17801c770789e10e8643f8c13f,330fbd6b25f8192a665f5b4fda0f7f38,2.33257
0e5326d055cdf5cbac7a41c3038ed7f0,d744a3b9577e55fe48d6a208b457c68a,3.77558
2160283ed128e5666b8e40eb34110d5a,c0d8f2e4cd09dd5bf193d5b9a20baf23,2.70329
ca3f025bb7d8aa4bdd1fa63eb95f8b7f,ba28c7b5f1330fbc36f5745e0819db70,2.6007
0577f539e466fa04f7cb6f94084bbf5e,14ff88ec0ddd43910182ae451aa2caf1,5.5794
33b439013d9d278be9e72b56859db875,e05feb7a460c12ea2c38631c5f0c244f,-0.247351
1ff41e1314f6f32e982922e74a7ccc66,bb6e33208041f609ff92e0aaad1a2667,3.63209
49c1f638c064837a7cc60dfa0f898622,2db56af1064fecdf9979b046ea8aee99,5.13137
46a4ba347eb21aca494f44eb7fcfae77,1d2d47e840f57fd95b6a5c18514574f9,6.20438
7347e9186db58abe4b6b3230e61020ab,6285c921598d16a107d4becd22681921,1.82764
abcdda921e6aaf378da530881386889b,eab9a76a4e7face789441a9d3710c748,2.89547
